,Feature,Weight
637,MCF.7_ChIP.seq_H3K4me3_ENCSR000DWJ_gappedpeak.bed,0.0
638,NB4_ChIP.seq_CTCF_ENCFF002DDL.bed,0.0
639,NB4_ChIP.seq_H3K4me3_ENCSR000DWP_gappedpeak.bed,0.0
640,foreskin_fibroblast_ChIP.seq_CTCF_ENCFF002DDM.bed,0.0
641,foreskin_fibroblast_ChIP.seq_H3K4me3_ENCSR000DWS_gappedpeak.bed,0.0
642,keratinocyte_ChIP.seq_CTCF_ENCFF002DDN.bed,0.0
643,fibroblast_of_lung_ChIP.seq_CTCF_ENCFF002DDO.bed,0.0
644,Panc1_ChIP.seq_H3K4me3_ENCSR000DXB_gappedpeak.bed,0.0
645,epithelial_cell_of_proximal_tubule_ChIP.seq_CTCF_ENCFF002DDP.bed,0.0
646,epithelial_cell_of_proximal_tubule_ChIP.seq_H3K4me3_ENCSR000DXF_gappedpeak.bed,0.0
647,bronchial_epithelial_cell_ChIP.seq_H3K36me3_ENCSR000DXH_gappedpeak.bed,0.0
648,bronchial_epithelial_cell_ChIP.seq_CTCF_ENCFF002DDQ.bed,0.0
649,bronchial_epithelial_cell_ChIP.seq_H3K4me3_ENCSR000DXJ_gappedpeak.bed,0.0
650,bronchial_epithelial_cell_ChIP.seq_H3K27me3_ENCSR000DXK_gappedpeak.bed,0.0
651,SK.N.MC_ChIP.seq_H3K4me3_ENCSR000DXL_gappedpeak.bed,0.0
652,SK.N.SH_ChIP.seq_H3K36me3_ENCSR000DXO_gappedpeak.bed,0.0
653,SK.N.SH_ChIP.seq_H3K27me3_ENCSR000DXP_gappedpeak.bed,0.0
654,SK.N.SH_ChIP.seq_CTCF_ENCFF002DDR.bed,0.0
655,SK.N.SH_ChIP.seq_H3K4me3_ENCSR000DXR_gappedpeak.bed,0.0
656,skeletal_muscle_cell_ChIP.seq_H3K4me3_ENCSR000DXT_gappedpeak.bed,0.0
657,WERI.Rb.1_ChIP.seq_H3K4me3_ENCSR000DXU_gappedpeak.bed,0.0
658,WERI.Rb.1_ChIP.seq_CTCF_ENCFF002DDS.bed,0.0
659,WI38_ChIP.seq_H3K4me3_ENCSR000DXY_gappedpeak.bed,0.0
660,WI38_ChIP.seq_H3K4me3_ENCSR000DXZ_gappedpeak.bed,0.0
661,WI38_ChIP.seq_CTCF_ENCFF002DDT.bed,0.0
662,A549_ChIP.seq_MYC_ENCFF001VDO.bed,0.0
663,A549_ChIP.seq_CTCF_ENCFF001VDP.bed,0.0
664,A549_ChIP.seq_RAD21_ENCFF002COG.bed,0.0
665,A549_ChIP.seq_POLR2AphosphoS2_ENCFF002COF.bed,0.0
666,A549_ChIP.seq_MAX_ENCFF002COE.bed,0.0
667,A549_ChIP.seq_CEBPB_ENCFF002COD.bed,0.0
668,A549_ChIP.seq_BHLHE40_ENCFF002COC.bed,0.0
669,GM10847_ChIP.seq_POLR2A_ENCFF002COJ.bed,0.0
670,GM12878_ChIP.seq_ZNF384_ENCFF001VFW.bed,0.0
671,GM12878_ChIP.seq_ESRRA_ENCFF001VEH.bed,0.0
672,GM12878_ChIP.seq_CUX1_ENCFF001VDY.bed,0.0
673,GM12878_ChIP.seq_JUND_ENCFF001VEL.bed,0.0
674,GM12878_ChIP.seq_SREBF2_ENCFF001VFK.bed,0.0
675,GM12878_ChIP.seq_SREBF1_ENCFF001VFJ.bed,0.0
676,GM12878_ChIP.seq_MAFK_ENCFF001VEN.bed,0.0
677,GM12878_ChIP.seq_SIN3A_ENCFF002CPM.bed,0.0
678,GM12878_ChIP.seq_E2F4_ENCFF002COR.bed,0.0
679,GM12878_ChIP.seq_TBL1XR1_ENCFF002CPQ.bed,0.0
680,GM12878_ChIP.seq_MAZ_ENCFF002COX.bed,0.0
681,GM12878_ChIP.seq_ELK1_ENCFF002COT.bed,0.0
682,GM12878_ChIP.seq_RCOR1_ENCFF002COP.bed,0.0
683,GM12878_ChIP.seq_EP300_ENCFF002CPE.bed,0.0
684,GM12878_ChIP.seq_CHD1_ENCFF002CON.bed,0.0
685,GM12878_ChIP.seq_MAX_ENCFF002COW.bed,0.0
686,GM12878_ChIP.seq_EP300_ENCFF002CPF.bed,0.0
687,GM12878_ChIP.seq_MXI1_ENCFF002COY.bed,0.0
688,GM12878_ChIP.seq_BHLHE40_ENCFF002COK.bed,0.0
689,GM12878_ChIP.seq_POLR2AphosphoS2_ENCFF002CPI.bed,0.0
690,GM12878_ChIP.seq_ZNF143_ENCFF002CPW.bed,0.0
691,GM12878_ChIP.seq_STAT1_ENCFF002CPO.bed,0.0
692,GM12878_ChIP.seq_CTCF_ENCFF002COQ.bed,0.0
693,GM12878_ChIP.seq_NRF1_ENCFF002CPD.bed,0.0
694,GM12878_ChIP.seq_SMC3_ENCFF002CPN.bed,0.0
695,GM12878_ChIP.seq_EBF1_ENCFF002COS.bed,0.0
696,GM12878_ChIP.seq_CHD2_ENCFF002COO.bed,0.0
697,GM12878_ChIP.seq_BRCA1_ENCFF002COL.bed,0.0
698,GM12878_ChIP.seq_USF2_ENCFF002CPT.bed,0.0
699,GM12878_ChIP.seq_STAT3_ENCFF002CPP.bed,0.0
700,GM12878_ChIP.seq_RFX5_ENCFF002CPL.bed,0.0
701,GM12878_ChIP.seq_IRF3_ENCFF001VEK.bed,0.0
702,GM12878_ChIP.seq_NFE2_ENCFF002COZ.bed,0.0
703,GM12878_ChIP.seq_TBP_ENCFF002CPR.bed,0.0
704,GM12878_ChIP.seq_WRNIP1_ENCFF002CPU.bed,0.0
705,GM12878_ChIP.seq_RAD21_ENCFF002CPK.bed,0.0
706,GM12878_ChIP.seq_POLR2A_ENCFF002CPG.bed,0.0
707,GM12878_ChIP.seq_RELA_ENCFF002CPA.bed,0.0
708,GM12891_ChIP.seq_POLR2A_ENCFF002CQA.bed,0.0
709,GM12892_ChIP.seq_POLR2A_ENCFF002CQC.bed,0.0
710,GM12892_ChIP.seq_RELA_ENCFF002CQB.bed,0.0
711,GM15510_ChIP.seq_POLR2A_ENCFF002CQE.bed,0.0
712,GM18505_ChIP.seq_POLR2A_ENCFF002CQG.bed,0.0
713,GM18526_ChIP.seq_POLR2A_ENCFF002CQI.bed,0.0
714,GM18951_ChIP.seq_POLR2A_ENCFF002CQK.bed,0.0
715,GM18951_ChIP.seq_RELA_ENCFF002CQJ.bed,0.0
716,GM19099_ChIP.seq_POLR2A_ENCFF002CQM.bed,0.0
717,GM19193_ChIP.seq_POLR2A_ENCFF002CQO.bed,0.0
718,GM19193_ChIP.seq_RELA_ENCFF002CQN.bed,0.0
719,H1.hESC_ChIP.seq_SIN3A_ENCFF002CRF.bed,0.0
720,H1.hESC_ChIP.seq_GTF2F1_ENCFF002CQX.bed,0.0
721,H1.hESC_ChIP.seq_BACH1_ENCFF002CQP.bed,0.0
722,H1.hESC_ChIP.seq_MXI1_ENCFF002CRB.bed,0.0
723,H1.hESC_ChIP.seq_MAFK_ENCFF002CQZ.bed,0.0
724,H1.hESC_ChIP.seq_CHD2_ENCFF002CQT.bed,0.0
725,H1.hESC_ChIP.seq_CHD1_ENCFF002CQS.bed,0.0
726,H1.hESC_ChIP.seq_CEBPB_ENCFF002CQR.bed,0.0
727,H1.hESC_ChIP.seq_ZNF143_ENCFF002CRJ.bed,0.0
728,H1.hESC_ChIP.seq_BRCA1_ENCFF002CQQ.bed,0.0
729,H1.hESC_ChIP.seq_MYC_ENCFF002CQV.bed,0.0
730,H1.hESC_ChIP.seq_JUND_ENCFF002CQY.bed,0.0
731,H1.hESC_ChIP.seq_JUN_ENCFF002CQU.bed,0.0
732,H1.hESC_ChIP.seq_TBP_ENCFF002CRH.bed,0.0
733,H1.hESC_ChIP.seq_NRF1_ENCFF002CRC.bed,0.0
734,H1.hESC_ChIP.seq_USF2_ENCFF002CRI.bed,0.0
735,H1.hESC_ChIP.seq_RAD21_ENCFF002CRD.bed,0.0
736,H1.hESC_ChIP.seq_RFX5_ENCFF002CRE.bed,0.0
737,HeLa.S3_ChIP.seq_HCFC1_ENCFF001VIN.bed,0.0
738,HeLa.S3_ChIP.seq_ELK1_ENCFF002CSJ.bed,0.0
739,HeLa.S3_ChIP.seq_ZKSCAN1_ENCFF002CTO.bed,0.0
740,HeLa.S3_ChIP.seq_MAFK_ENCFF002CSQ.bed,0.0
741,HeLa.S3_ChIP.seq_MAZ_ENCFF002CSS.bed,0.0
742,HeLa.S3_ChIP.seq_RCOR1_ENCFF002CSF.bed,0.0
743,HeLa.S3_ChIP.seq_MAX_ENCFF002CSR.bed,0.0
744,HeLa.S3_ChIP.seq_ZNF143_ENCFF002CTP.bed,0.0
745,HeLa.S3_ChIP.seq_CHD2_ENCFF002CSC.bed,0.0
746,HeLa.S3_ChIP.seq_SUPT20H_ENCFF002CTF.bed,0.0
747,HeLa.S3_ChIP.seq_KAT2A_ENCFF001VIK.bed,0.0
748,HeLa.S3_ChIP.seq_SMC3_ENCFF002CTE.bed,0.0
749,HeLa.S3_ChIP.seq_POLR2AphosphoS2_ENCFF002CSZ.bed,0.0
750,HeLa.S3_ChIP.seq_MXI1_ENCFF002CST.bed,0.0
751,HeLa.S3_ChIP.seq_EP300_ENCFF002CSX.bed,0.0
752,HeLa.S3_ChIP.seq_USF2_ENCFF002CTN.bed,0.0
753,HeLa.S3_ChIP.seq_RFX5_ENCFF002CTC.bed,0.0
754,HeLa.S3_ChIP.seq_PRDM1_ENCFF002CTA.bed,0.0
755,HeLa.S3_ChIP.seq_GTF2F1_ENCFF002CSL.bed,0.0
756,HeLa.S3_ChIP.seq_CEBPB_ENCFF002CSA.bed,0.0
757,HeLa.S3_ChIP.seq_BRCA1_ENCFF002CRW.bed,0.0
758,HeLa.S3_ChIP.seq_STAT3_ENCFF002CTH.bed,0.0
759,HeLa.S3_ChIP.seq_TBP_ENCFF002CTI.bed,0.0
760,HeLa.S3_ChIP.seq_RAD21_ENCFF002CTB.bed,0.0
761,HeLa.S3_ChIP.seq_IRF3_ENCFF002CSO.bed,0.0
762,HeLa.S3_ChIP.seq_JUN_ENCFF002CSD.bed,0.0
763,HeLa.S3_ChIP.seq_JUND_ENCFF002CSP.bed,0.0
764,HeLa.S3_ChIP.seq_NRF1_ENCFF002CSW.bed,0.0
765,HeLa.S3_ChIP.seq_SMARCB1_ENCFF002CSN.bed,0.0
766,HeLa.S3_ChIP.seq_SMARCC2_ENCFF002CRU.bed,0.0
767,HeLa.S3_ChIP.seq_SMARCC1_ENCFF002CRT.bed,0.0
768,HepG2_ChIP.seq_MAZ_ENCFF002CUK.bed,0.0
769,HepG2_ChIP.seq_CEBPZ_ENCFF001VJY.bed,0.0
770,HepG2_ChIP.seq_ARID3A_ENCFF002CTS.bed,0.0
771,HepG2_ChIP.seq_RCOR1_ENCFF002CTZ.bed,0.0
772,HepG2_ChIP.seq_MAX_ENCFF002CUJ.bed,0.0
773,HepG2_ChIP.seq_BHLHE40_ENCFF002CTT.bed,0.0
774,HepG2_ChIP.seq_MXI1_ENCFF002CUL.bed,0.0
775,HepG2_ChIP.seq_EP300_ENCFF002CUN.bed,0.0
776,HepG2_ChIP.seq_SMC3_ENCFF002CUU.bed,0.0
777,HepG2_ChIP.seq_POLR2AphosphoS2_ENCFF002CUR.bed,0.0
778,HepG2_ChIP.seq_BRCA1_ENCFF002CTU.bed,0.0
779,HepG2_ChIP.seq_MAFK_ENCFF002CUI.bed,0.0
780,HepG2_ChIP.seq_RFX5_ENCFF002CUT.bed,0.0
781,HepG2_ChIP.seq_MAFK_ENCFF002CUH.bed,0.0
782,HepG2_ChIP.seq_MAFF_ENCFF002CUG.bed,0.0
783,HepG2_ChIP.seq_CHD2_ENCFF002CTX.bed,0.0
784,HepG2_ChIP.seq_CEBPB_ENCFF002CTW.bed,0.0
785,HepG2_ChIP.seq_USF2_ENCFF002CUZ.bed,0.0
786,HepG2_ChIP.seq_RAD21_ENCFF002CUS.bed,0.0
787,HepG2_ChIP.seq_NRF1_ENCFF002CUM.bed,0.0
788,HepG2_ChIP.seq_JUND_ENCFF002CUF.bed,0.0
789,HepG2_ChIP.seq_IRF3_ENCFF002CUE.bed,0.0
790,HepG2_ChIP.seq_JUN_ENCFF002CTY.bed,0.0
791,HepG2_ChIP.seq_TBP_ENCFF002CUW.bed,0.0
792,HepG2_ChIP.seq_POLR2A_ENCFF002CUQ.bed,0.0
793,HepG2_ChIP.seq_SREBF1_ENCFF002CUV.bed,0.0
794,HepG2_ChIP.seq_POLR2A_ENCFF002CUP.bed,0.0
795,HepG2_ChIP.seq_PPARGC1A_ENCFF002CUO.bed,0.0
796,HepG2_ChIP.seq_HSF1_ENCFF002CUD.bed,0.0
797,HepG2_ChIP.seq_HNF4A_ENCFF002CUC.bed,0.0
798,HepG2_ChIP.seq_NR3C1_ENCFF002CUB.bed,0.0
799,HepG2_ChIP.seq_ESRRA_ENCFF002CUA.bed,0.0
800,HepG2_ChIP.seq_CEBPB_ENCFF002CTV.bed,0.0
801,endothelial_cell_of_umbilical_vein_ChIP.seq_MAX_ENCFF002CVE.bed,0.0
802,endothelial_cell_of_umbilical_vein_ChIP.seq_JUN_ENCFF002CVC.bed,0.0
803,endothelial_cell_of_umbilical_vein_ChIP.seq_POLR2A_ENCFF002CVF.bed,0.0
804,IMR.90_ChIP.seq_CHD1_ENCFF001VLM.bed,0.0
805,IMR.90_ChIP.seq_RFX5_ENCFF001VLV.bed,0.0
806,IMR.90_ChIP.seq_MXI1_ENCFF001VLS.bed,0.0
807,IMR.90_ChIP.seq_MAZ_ENCFF001VLR.bed,0.0
808,IMR.90_ChIP.seq_RCOR1_ENCFF001VLO.bed,0.0
809,IMR.90_ChIP.seq_MAFK_ENCFF002CVI.bed,0.0
810,IMR.90_ChIP.seq_CTCF_ENCFF002CVH.bed,0.0
811,IMR.90_ChIP.seq_RAD21_ENCFF002CVK.bed,0.0
812,IMR.90_ChIP.seq_POLR2A_ENCFF002CVJ.bed,0.0
813,IMR.90_ChIP.seq_CEBPB_ENCFF002CVG.bed,0.0
814,K562_ChIP.seq_HCFC1_ENCFF001VNH.bed,0.0
815,K562_ChIP.seq_CUX1_ENCFF001VMG.bed,0.0
816,K562_ChIP.seq_ZNF384_ENCFF001VPP.bed,0.0
817,K562_ChIP.seq_ZMIZ1_ENCFF001VPQ.bed,0.0
818,K562_ChIP.seq_ZC3H11A_ENCFF001VPK.bed,0.0
819,K562_ChIP.seq_JUN_ENCFF001VMO.bed,0.0
820,K562_ChIP.seq_GATA1_ENCFF001VND.bed,0.0
821,K562_ChIP.seq_ELK1_ENCFF002CWO.bed,0.0
822,K562_ChIP.seq_MAX_ENCFF002CXD.bed,0.0
823,K562_ChIP.seq_UBTF_ENCFF002CYN.bed,0.0
824,K562_ChIP.seq_MAZ_ENCFF002CXE.bed,0.0
825,K562_ChIP.seq_ARID3A_ENCFF002CVL.bed,0.0
826,K562_ChIP.seq_UBTF_ENCFF002CYO.bed,0.0
827,K562_ChIP.seq_TBL1XR1_ENCFF002CYI.bed,0.0
828,K562_ChIP.seq_TBL1XR1_ENCFF002CYJ.bed,0.0
829,K562_ChIP.seq_RCOR1_ENCFF002CWJ.bed,0.0
830,K562_ChIP.seq_BACH1_ENCFF002CVO.bed,0.0
831,K562_ChIP.seq_EP300_ENCFF002CXL.bed,0.0
832,K562_ChIP.seq_POLR2AphosphoS2_ENCFF002CXS.bed,0.0
833,K562_ChIP.seq_RCOR1_ENCFF002CWK.bed,0.0
834,K562_ChIP.seq_JUN_ENCFF002CVY.bed,0.0
835,K562_ChIP.seq_MAFF_ENCFF002CXB.bed,0.0
836,K562_ChIP.seq_MYC_ENCFF002CWH.bed,0.0
837,K562_ChIP.seq_IRF1_ENCFF002CWX.bed,0.0
838,K562_ChIP.seq_IRF1_ENCFF002CWW.bed,0.0
839,K562_ChIP.seq_CTCF_ENCFF002CWL.bed,0.0
840,K562_ChIP.seq_JUND_ENCFF002CWZ.bed,0.0
841,K562_ChIP.seq_RFX5_ENCFF002CXV.bed,0.0
842,K562_ChIP.seq_ZNF143_ENCFF002CYR.bed,0.0
843,K562_ChIP.seq_NFYB_ENCFF002CXJ.bed,0.0
844,K562_ChIP.seq_NFYA_ENCFF002CXI.bed,0.0
845,K562_ChIP.seq_MYC_ENCFF002CWF.bed,0.0
846,K562_ChIP.seq_IRF1_ENCFF002CWY.bed,0.0
847,K562_ChIP.seq_IRF1_ENCFF002CWV.bed,0.0
848,K562_ChIP.seq_BHLHE40_ENCFF002CVQ.bed,0.0
849,K562_ChIP.seq_SMC3_ENCFF002CYA.bed,0.0
850,K562_ChIP.seq_MAFK_ENCFF002CXC.bed,0.0
851,K562_ChIP.seq_EP300_ENCFF001VOB.bed,0.0
852,K562_ChIP.seq_MXI1_ENCFF002CXF.bed,0.0
853,K562_ChIP.seq_TBP_ENCFF002CYK.bed,0.0
854,K562_ChIP.seq_TAL1_ENCFF002CYH.bed,0.0
855,K562_ChIP.seq_GTF2F1_ENCFF002CWS.bed,0.0
856,K562_ChIP.seq_CHD2_ENCFF002CVX.bed,0.0
857,K562_ChIP.seq_CEBPB_ENCFF002CVV.bed,0.0
858,K562_ChIP.seq_POLR2AphosphoS2_ENCFF002DDU.bed,0.0
859,K562_ChIP.seq_USF2_ENCFF002CYP.bed,0.0
860,K562_ChIP.seq_NRF1_ENCFF002CXK.bed,0.0
861,K562_ChIP.seq_STAT1_ENCFF002CYE.bed,0.0
862,K562_ChIP.seq_STAT1_ENCFF002CYD.bed,0.0
863,K562_ChIP.seq_POLR2A_ENCFF002CXQ.bed,0.0
864,K562_ChIP.seq_SMARCB1_ENCFF002CWU.bed,0.0
865,K562_ChIP.seq_SMARCA4_ENCFF002CVT.bed,0.0
866,K562_ChIP.seq_POLR2A_ENCFF002CXO.bed,0.0
867,K562_ChIP.seq_POLR3G_ENCFF002CXT.bed,0.0
868,NB4_ChIP.seq_MYC_ENCFF002CZO.bed,0.0
869,NB4_ChIP.seq_MAX_ENCFF002CZP.bed,0.0
870,SK.N.SH_ChIP.seq_EP300_ENCFF001VRB.bed,0.0
871,SK.N.SH_ChIP.seq_SMC3_ENCFF001VRE.bed,0.0
872,SK.N.SH_ChIP.seq_RAD21_ENCFF001VRC.bed,0.0
873,SK.N.SH_ChIP.seq_RFX5_ENCFF001VRD.bed,0.0
874,SK.N.SH_ChIP.seq_NRF1_ENCFF001VRA.bed,0.0
875,SK.N.SH_ChIP.seq_MXI1_ENCFF001VQZ.bed,0.0
876,SK.N.SH_ChIP.seq_JUND_ENCFF001VQY.bed,0.0
877,SK.N.SH_ChIP.seq_CTCF_ENCFF001VQX.bed,0.0
878,GM08714_ChIP.seq_ZNF274_ENCFF002COH.bed,0.0
879,GM12878_ChIP.seq_IKZF1_ENCFF002COU.bed,0.0
880,GM12878_ChIP.seq_ZNF274_ENCFF002CPX.bed,0.0
881,GM12878_ChIP.seq_NR2C2_ENCFF002CPS.bed,0.0
882,GM12878_ChIP.seq_YY1_ENCFF002CPV.bed,0.0
883,H1.hESC_ChIP.seq_ZNF274_ENCFF001VHI.bed,0.0
884,H1.hESC_ChIP.seq_CTBP2_ENCFF002CQW.bed,0.0
885,H1.hESC_ChIP.seq_MAX_ENCFF002CRA.bed,0.0
886,H1.hESC_ChIP.seq_SUZ12_ENCFF002CRG.bed,0.0
887,HCT116_ChIP.seq_H3K4me1_ENCFF001VCN.bed,0.0
888,HCT116_ChIP.seq_H3K27ac_ENCFF001VCO.bed,0.0
889,HCT116_ChIP.seq_POLR2A_ENCFF002CRK.bed,0.0
890,HCT116_ChIP.seq_TCF7L2_ENCFF002CRL.bed,0.0
891,HEK293_ChIP.seq_TCF7L2_ENCFF002CRP.bed,0.0
892,HEK293_ChIP.seq_TRIM28_ENCFF002CRN.bed,0.0
893,HEK293_ChIP.seq_ELK4_ENCFF002CRM.bed,0.0
894,HEK293_ChIP.seq_ZNF263_ENCFF002CRQ.bed,0.0
895,HeLa.S3_ChIP.seq_TCF7L2_ENCFF002CTK.bed,0.0
896,HeLa.S3_ChIP.seq_TCF7L2_ENCFF002CTJ.bed,0.0
897,HeLa.S3_ChIP.seq_ZNF274_ENCFF002CTQ.bed,0.0
898,HeLa.S3_ChIP.seq_ELK4_ENCFF002CSK.bed,0.0
899,HeLa.S3_ChIP.seq_E2F1_ENCFF002CSG.bed,0.0
900,HeLa.S3_ChIP.seq_E2F6_ENCFF002CSI.bed,0.0
901,HeLa.S3_ChIP.seq_E2F4_ENCFF002CSH.bed,0.0
902,HeLa.S3_ChIP.seq_HA.E2F1_ENCFF002CSM.bed,0.0
903,HeLa.S3_ChIP.seq_NR2C2_ENCFF002CTM.bed,0.0
904,HepG2_ChIP.seq_TCF7L2_ENCFF002CUX.bed,0.0
905,HepG2_ChIP.seq_ZNF274_ENCFF002CVA.bed,0.0
906,HepG2_ChIP.seq_NR2C2_ENCFF002CUY.bed,0.0
907,endothelial_cell_of_umbilical_vein_ChIP.seq_FOS_ENCFF002CVB.bed,0.0
908,endothelial_cell_of_umbilical_vein_ChIP.seq_GATA2_ENCFF002CVD.bed,0.0
909,K562_ChIP.seq_ZNF274_ENCFF002CYU.bed,0.0
910,K562_ChIP.seq_TRIM28_ENCFF002CXA.bed,0.0
911,K562_ChIP.seq_SETDB1_ENCFF002CXX.bed,0.0
912,K562_ChIP.seq_ZNF274_ENCFF002CYT.bed,0.0
913,K562_ChIP.seq_YY1_ENCFF002CYQ.bed,0.0
914,K562_ChIP.seq_GATA2_ENCFF002CWQ.bed,0.0
915,K562_ChIP.seq_NR2C2_ENCFF002CYM.bed,0.0
916,K562_ChIP.seq_SETDB1_ENCFF002CXY.bed,0.0
917,K562_ChIP.seq_E2F6_ENCFF002CWN.bed,0.0
918,K562_ChIP.seq_E2F4_ENCFF002CWM.bed,0.0
919,K562_ChIP.seq_GATA1_ENCFF002CWP.bed,0.0
920,K562_ChIP.seq_ZNF263_ENCFF002CYS.bed,0.0
921,MCF.7_ChIP.seq_H3K36me3_ENCFF001VCW.bed,0.0
922,MCF.7_ChIP.seq_H3K27me3_ENCFF001VCV.bed,0.0
923,MCF.7_ChIP.seq_H3K9me3_ENCFF001VCT.bed,0.0
924,MCF.7_ChIP.seq_H3K27ac_ENCFF001VCU.bed,0.0
925,MCF.7_ChIP.seq_GATA3_ENCFF002CZK.bed,0.0
926,MCF.7_ChIP.seq_TCF7L2_ENCFF002CZM.bed,0.0
927,MCF.7_ChIP.seq_ZNF217_ENCFF002CZN.bed,0.0
928,MCF.7_ChIP.seq_GATA3_ENCFF002CZJ.bed,0.0
929,MCF.7_ChIP.seq_HA.E2F1_ENCFF002CZL.bed,0.0
930,NT2.D1_ChIP.seq_ZNF274_ENCFF002CZT.bed,0.0
931,NT2.D1_ChIP.seq_H3K9me3_ENCFF001VCX.bed,0.0
932,NT2.D1_ChIP.seq_H3K4me1_ENCFF001VCZ.bed,0.0
933,NT2.D1_ChIP.seq_H3K36me3_ENCFF001VDA.bed,0.0
934,NT2.D1_ChIP.seq_H3K9ac_ENCFF001VDC.bed,0.0
935,NT2.D1_ChIP.seq_H3K4me3_ENCFF001VDB.bed,0.0
936,NT2.D1_ChIP.seq_H3K27me3_ENCFF001VCY.bed,0.0
937,NT2.D1_ChIP.seq_YY1_ENCFF002CZS.bed,0.0
938,NT2.D1_ChIP.seq_SUZ12_ENCFF002CZR.bed,0.0
939,Panc1_ChIP.seq_H3K4me3_ENCFF001VDE.bed,0.0
940,Panc1_ChIP.seq_H3K4me1_ENCFF001VDD.bed,0.0
941,Panc1_ChIP.seq_H3K27ac_ENCFF001VDF.bed,0.0
942,Panc1_ChIP.seq_TCF7L2_ENCFF002CZU.bed,0.0
943,erythroblast_ChIP.seq_POLR2A_ENCFF002CZW.bed,0.0
944,erythroblast_ChIP.seq_GATA1_ENCFF002CZV.bed,0.0
945,erythroblast_ChIP.seq_GATA1_ENCFF002CZX.bed,0.0
946,mononuclear_cell_ChIP.seq_H3K4me3_ENCFF001VDG.bed,0.0
947,mononuclear_cell_ChIP.seq_H3K9me3_ENCFF001VDJ.bed,0.0
948,mononuclear_cell_ChIP.seq_H3K4me1_ENCFF001VDI.bed,0.0
949,mononuclear_cell_ChIP.seq_H3K27me3_ENCFF001VDH.bed,0.140271884943
950,Raji_ChIP.seq_POLR2A_ENCFF002CZY.bed,0.0
951,SH.SY5Y_ChIP.seq_GATA3_ENCFF002DAA.bed,0.0
952,SH.SY5Y_ChIP.seq_GATA2_ENCFF002CZZ.bed,0.0
953,U2OS_ChIP.seq_TRIM28_ENCFF002DAB.bed,0.0
954,U2OS_ChIP.seq_SETDB1_ENCFF002DAC.bed,0.0
955,U2OS_ChIP.seq_H3K36me3_ENCFF001VDK.bed,0.0
956,U2OS_ChIP.seq_H3K9me3_ENCFF001VDL.bed,0.0
957,GM12878_ChIP.seq_POLR3G_ENCFF002CPJ.bed,0.0
958,GM12878_ChIP.seq_JUND_ENCFF002COV.bed,0.0
959,GM12878_ChIP.seq_POLR2A_ENCFF002CPH.bed,0.0
960,GM12878_ChIP.seq_FOS_ENCFF002COM.bed,0.0
961,HEK293_ChIP.seq_POLR2A_ENCFF002CRO.bed,0.0
962,HeLa.S3_ChIP.seq_SMARCA4_ENCFF002CRZ.bed,0.0
963,HeLa.S3_ChIP.seq_MYC_ENCFF002CSE.bed,0.0
964,HeLa.S3_ChIP.seq_FOS_ENCFF002CSB.bed,0.0
965,HeLa.S3_ChIP.seq_MAX_ENCFF001VIT.bed,0.0
966,HeLa.S3_ChIP.seq_STAT1_ENCFF002CTG.bed,0.0
967,HeLa.S3_ChIP.seq_POLR2A_ENCFF002CSY.bed,0.0
968,HepG2_ChIP.seq_SREBF2_ENCFF001VLB.bed,0.0
969,HepG2_ChIP.seq_SREBF1_ENCFF001VLA.bed,0.0
970,HepG2_ChIP.seq_POLR2A_ENCFF001VKU.bed,0.0
971,K562_ChIP.seq_JUN_ENCFF002CWA.bed,0.0
972,K562_ChIP.seq_MYC_ENCFF002CWG.bed,0.0
973,K562_ChIP.seq_MYC_ENCFF002CWE.bed,0.0
974,K562_ChIP.seq_JUN_ENCFF002CWB.bed,0.0
975,K562_ChIP.seq_JUN_ENCFF002CVZ.bed,0.0
976,K562_ChIP.seq_XRCC4_ENCFF001VPI.bed,0.0
977,K562_ChIP.seq_RAD21_ENCFF002CXU.bed,0.0
978,K562_ChIP.seq_MAX_ENCFF001VNT.bed,0.0
979,K562_ChIP.seq_NFE2_ENCFF002CXH.bed,0.0
980,K562_ChIP.seq_MYC_ENCFF002CWI.bed,0.0
981,K562_ChIP.seq_JUN_ENCFF002CWC.bed,0.0
982,K562_ChIP.seq_FOS_ENCFF002CVW.bed,0.0
983,K562_ChIP.seq_POLR2A_ENCFF002CXR.bed,0.0
984,NB4_ChIP.seq_POLR2A_ENCFF002CZQ.bed,0.0
985,K562_ChIP.seq_STAT2_ENCFF002CYF.bed,0.0
986,K562_ChIP.seq_STAT1_ENCFF002CYC.bed,0.0
987,K562_ChIP.seq_STAT1_ENCFF002CYB.bed,0.0
988,K562_ChIP.seq_POLR2A_ENCFF002CXP.bed,0.0
989,K562_ChIP.seq_POLR2A_ENCFF002CXN.bed,0.0
990,K562_ChIP.seq_POLR2A_ENCFF002CXM.bed,0.0
991,K562_ChIP.seq_MYC_ENCFF002CWD.bed,0.0
992,K562_ChIP.seq_STAT2_ENCFF002CYG.bed,0.0
993,K562_ChIP.seq_SMAD5_ENCFF851DBO.bed,0.0
994,OCI.LY7_ChIP.seq_H3K4me3_ENCFF168AXV.bed,0.0
995,DOHH2_ChIP.seq_H3K4me3_ENCFF560OWQ.bed,0.0
996,K562_ChIP.seq_CREM_ENCFF793UHR.bed,0.0
997,Loucy_ChIP.seq_H3K4me2_ENCFF826ANN.bed,0.0
